metric,value
levels[2].projected_spacing[2].p95,0.5912043101543737
levels[2].projected_spacing[2].p99,0.7301944097209955
levels[2].projected_spacing[3].p50,0.22706606903069357
levels[2].projected_spacing[3].p90,0.4702096543580001
levels[2].projected_spacing[3].p95,0.5446445860814702
levels[2].projected_spacing[3].p99,0.6875292704678474
levels[2].radial_banding_score,0.00034864750104740945
levels[2].adjacent_rgb_per_view[0],0.23771694457292109
levels[2].adjacent_rgb_per_view[1],0.23235969527591033
levels[2].adjacent_rgb_per_view[2],0.24689182014174216
levels[2].adjacent_rgb_per_view[3],0.24109784255680985
levels[2].adjacent_gradient_per_view[0],1.1140317822510466
levels[2].adjacent_gradient_per_view[1],1.0576683014928774
levels[2].adjacent_gradient_per_view[2],1.082533965611081
levels[2].adjacent_gradient_per_view[3],1.0926366099082705
levels[2].total_seconds,28.497283872915432
levels[2].cpu_rss_peak_mib,3268.8984375
levels[3].samples,4194304
levels[3].whole_image_mse,0.018476741775073142
levels[3].foreground_mse,0.06557434617013858
levels[3].interior_gt8px_mse,0.04383079204558955
levels[3].silhouette_0_8px_mse,0.22663647335997572
levels[3].foreground_mean_brightness,0.778329061648471
levels[3].edge_sharpness,0.09916330539618681
levels[3].reference_edge_sharpness,0.1558493758904989
levels[3].edge_sharpness_ratio,0.6362765640194786
levels[3].thin_feature_response_ratio,0.5870598212305069
levels[3].per_view[0].gradient_magnitude_ratio,1.0384819483340055
levels[3].per_view[0].gradient_cosine,0.4366040790726215
levels[3].per_view[0].reference_aligned_gradient_energy,5779.542955319472
levels[3].per_view[0].unmatched_gradient_energy,3099.3665240646387
levels[3].per_view[0].excess_hf_weak_reference,0.000990006571875002
levels[3].per_view[0].gradient_squared_error,0.002325940788770138
levels[3].per_view[0].weak_reference_pixels,1632504
levels[3].per_view[0].whole_image_mse,0.020466488182789996
levels[3].per_view[1].gradient_magnitude_ratio,0.9321741205248708
levels[3].per_view[1].gradient_cosine,0.530570021930629
levels[3].per_view[1].reference_aligned_gradient_energy,5239.473531986487
levels[3].per_view[1].unmatched_gradient_energy,2195.00674461734
levels[3].per_view[1].excess_hf_weak_reference,0.0005651608136875154
levels[3].per_view[1].gradient_squared_error,0.0018149985357988928
levels[3].per_view[1].weak_reference_pixels,1653135
levels[3].per_view[1].whole_image_mse,0.01795933350614069
levels[3].per_view[2].gradient_magnitude_ratio,1.0121118384052072
levels[3].per_view[2].gradient_cosine,0.450942814156083
levels[3].per_view[2].reference_aligned_gradient_energy,6616.850216963115
levels[3].per_view[2].unmatched_gradient_energy,3396.243117717809
levels[3].per_view[2].excess_hf_weak_reference,0.0010943969563327366
levels[3].per_view[2].gradient_squared_error,0.002619929918633522
levels[3].per_view[2].weak_reference_pixels,1570067
levels[3].per_view[2].whole_image_mse,0.021556625052244083
levels[3].per_view[3].gradient_magnitude_ratio,1.039842680063128
levels[3].per_view[3].gradient_cosine,0.4722278678413419
levels[3].per_view[3].reference_aligned_gradient_energy,4313.975601107254
levels[3].per_view[3].unmatched_gradient_energy,1963.992221651115
levels[3].per_view[3].excess_hf_weak_reference,0.000520580092710282
levels[3].per_view[3].gradient_squared_error,0.0015388651884700219
levels[3].per_view[3].weak_reference_pixels,1674759
levels[3].per_view[3].whole_image_mse,0.013924520359117799
levels[3].gradient_magnitude_ratio,1.0056526468318028
levels[3].gradient_cosine,0.4725861957501688
levels[3].reference_aligned_gradient_energy,5487.460576344081
levels[3].unmatched_gradient_energy,2663.6521520127258
levels[3].excess_hf_weak_reference,0.000792536108651384
levels[3].gradient_squared_error,0.0020749336079181435
levels[3].weak_reference_pixels,1632616.25
levels[3].historical_squared_image_energy,4879678.125
levels[3].source_weight_sum,1.0034377352493173
levels[3].emitted_rgb,1.5489680757546007
levels[3].detected_rgb,5457087.210308522
levels[3].energy_accounting[0].view,0
levels[3].energy_accounting[0].input_energy,0.4925289425164153
levels[3].energy_accounting[0].detected_energy,0.49252884298781524
levels[3].energy_accounting[0].relative_energy_difference,2.0207665274504896e-07
levels[3].energy_accounting[0].projected_count_sum,4194301.421474976
levels[3].energy_accounting[1].view,1
levels[3].energy_accounting[1].input_energy,0.38858180398160835
levels[3].energy_accounting[1].detected_energy,0.3885817387714265
levels[3].energy_accounting[1].relative_energy_difference,1.6781584005548487e-07
levels[3].energy_accounting[1].projected_count_sum,4194301.37218239
levels[3].energy_accounting[2].view,2
levels[3].energy_accounting[2].input_energy,0.514472675850615
levels[3].energy_accounting[2].detected_energy,0.5144726347048166
