metric,value
exact_reproducibility.selected_latent_theta[41423],5.440298816911143
exact_reproducibility.selected_latent_theta[41424],0.9872884421036392
exact_reproducibility.selected_latent_theta[41425],5.11774789766781
exact_reproducibility.selected_latent_theta[41426],2.3433535804597696
exact_reproducibility.selected_latent_theta[41427],4.117956070290844
exact_reproducibility.selected_latent_theta[41428],2.5655182652763546
exact_reproducibility.selected_latent_theta[41429],3.5399082171918184
exact_reproducibility.selected_latent_theta[41430],0.7796972301592673
exact_reproducibility.selected_latent_theta[41431],5.681223682295978
exact_reproducibility.selected_latent_theta[41432],1.7407629710221444
exact_reproducibility.selected_latent_theta[41433],4.671076361079699
exact_reproducibility.selected_latent_theta[41434],1.2194233466541813
exact_reproducibility.selected_latent_theta[41435],4.935084716167394
exact_reproducibility.selected_latent_theta[41436],0.15515081849435106
exact_reproducibility.selected_latent_theta[41437],6.257065314491333
exact_reproducibility.selected_latent_theta[41438],2.7751221716175265
exact_reproducibility.selected_latent_theta[41439],3.3790076391054726
exact_reproducibility.selected_latent_theta[41440],0.3801322174841017
exact_reproducibility.selected_latent_theta[41441],6.080811820780141
exact_reproducibility.selected_latent_theta[41442],2.951303759979287
exact_reproducibility.selected_latent_theta[41443],3.1541461291781543
exact_reproducibility.selected_latent_theta[41444],1.957595050262874
exact_reproducibility.selected_latent_theta[41445],4.503739130698092
exact_reproducibility.selected_latent_theta[41446],1.3868804192848418
exact_reproducibility.selected_latent_theta[41447],4.718180731577232
exact_reproducibility.selected_latent_theta[41448],2.3970335453600597
exact_reproducibility.selected_latent_theta[41449],3.757120795573293
exact_reproducibility.selected_latent_theta[41450],0.562412699614982
exact_reproducibility.selected_latent_theta[41451],5.849828244461326
exact_reproducibility.selected_latent_theta[41452],0.8121884300395875
exact_reproducibility.selected_latent_theta[41453],5.342342758590984
exact_reproducibility.selected_latent_theta[41454],2.1188785617856487
exact_reproducibility.selected_latent_theta[41455],4.292984177005463
exact_reproducibility.selected_latent_theta[41456],2.2450619638422613
exact_reproducibility.selected_latent_theta[41457],4.019520642974471
exact_reproducibility.selected_latent_theta[41458],1.0855800587211475
exact_reproducibility.selected_latent_theta[41459],5.216183324984183
exact_reproducibility.selected_latent_theta[41460],0.681687242827035
exact_reproducibility.selected_latent_theta[41461],5.583261631863367
exact_reproducibility.selected_latent_theta[41462],2.663528252608587
exact_reproducibility.selected_latent_theta[41463],3.637870267624429
exact_reproducibility.selected_latent_theta[41464],1.3174752787735826
exact_reproducibility.selected_latent_theta[41465],5.03299283758793
exact_reproducibility.selected_latent_theta[41466],1.6427110389027433
exact_reproducibility.selected_latent_theta[41467],4.573168239659163
exact_reproducibility.selected_latent_theta[41468],2.873467717247109
exact_reproducibility.selected_latent_theta[41469],3.4774011216346765
exact_reproducibility.selected_latent_theta[41470],0.056805278716441004
exact_reproducibility.selected_latent_theta[41471],6.158671831962129
exact_reproducibility.selected_latent_theta[41472],4.536982247064467
exact_reproducibility.selected_latent_theta[41473],2.6114669070845764
exact_reproducibility.selected_latent_theta[41474],5.803414839430994
exact_reproducibility.selected_latent_theta[41475],1.541575790419411
exact_reproducibility.selected_latent_theta[41476],5.142909152363634
exact_reproducibility.selected_latent_theta[41477],0.07886647541383501
exact_reproducibility.selected_latent_theta[41478],3.2677498401544254
exact_reproducibility.selected_latent_theta[41479],2.150566912224067
exact_reproducibility.selected_latent_theta[41480],6.182111852355922
exact_reproducibility.selected_latent_theta[41481],1.0152210488088274
exact_reproducibility.selected_latent_theta[41482],4.302086944835138
exact_reproducibility.selected_latent_theta[41483],3.0914036559537306
exact_reproducibility.selected_latent_theta[41484],3.6004244333865576
exact_reproducibility.selected_latent_theta[41485],1.572059913508355
exact_reproducibility.selected_latent_theta[41486],4.861991430441511
exact_reproducibility.selected_latent_theta[41487],0.5066508033310358
exact_reproducibility.selected_latent_theta[41488],5.049337447823695
exact_reproducibility.selected_latent_theta[41489],0.7614685218775419
exact_reproducibility.selected_latent_theta[41490],3.7570189296615975
exact_reproducibility.selected_latent_theta[41491],1.8576293872288987
exact_reproducibility.selected_latent_theta[41492],4.047653236432767
exact_reproducibility.selected_latent_theta[41493],2.904440759261489
exact_reproducibility.selected_latent_theta[41494],5.896926248339378
exact_reproducibility.selected_latent_theta[41495],0.8590093923434595
exact_reproducibility.selected_latent_theta[41496],3.497591919051004
exact_reproducibility.selected_latent_theta[41497],2.2639470425044474
exact_reproducibility.selected_latent_theta[41498],5.354415367155018
exact_reproducibility.selected_latent_theta[41499],0.21058218891913982
exact_reproducibility.selected_latent_theta[41500],5.689651962967699
exact_reproducibility.selected_latent_theta[41501],1.3113495609385608
exact_reproducibility.selected_latent_theta[41502],4.404883506495976
exact_reproducibility.selected_latent_theta[41503],2.3995768225891934
exact_reproducibility.selected_latent_theta[41504],5.783097458639103
exact_reproducibility.selected_latent_theta[41505],1.4023473722998037
exact_reproducibility.selected_latent_theta[41506],4.693048688429614
exact_reproducibility.selected_latent_theta[41507],2.688553748506655
exact_reproducibility.selected_latent_theta[41508],3.210613175382996
exact_reproducibility.selected_latent_theta[41509],1.9745263257584589
exact_reproducibility.selected_latent_theta[41510],5.262156309749243
exact_reproducibility.selected_latent_theta[41511],0.11914113678656846
exact_reproducibility.selected_latent_theta[41512],4.139094370488751
exact_reproducibility.selected_latent_theta[41513],2.996699629413749
exact_reproducibility.selected_latent_theta[41514],6.186347152338881
exact_reproducibility.selected_latent_theta[41515],1.1459882296382247
exact_reproducibility.selected_latent_theta[41516],4.760360334652719
exact_reproducibility.selected_latent_theta[41517],0.4733033867572822
exact_reproducibility.selected_latent_theta[41518],3.6660212119271116
exact_reproducibility.selected_latent_theta[41519],1.7641837043039799
exact_reproducibility.selected_latent_theta[41520],3.9023594897364506
exact_reproducibility.selected_latent_theta[41521],1.8718350005725717
exact_reproducibility.selected_latent_theta[41522],4.966138838953398
exact_reproducibility.selected_latent_theta[41523],0.611514175654262
exact_reproducibility.selected_latent_theta[41524],6.079078976760232
exact_reproducibility.selected_latent_theta[41525],0.9100339151596425
exact_reproducibility.selected_latent_theta[41526],4.001266421401444
exact_reproducibility.selected_latent_theta[41527],2.7913053693240975
exact_reproducibility.selected_latent_theta[41528],5.443007626246781
exact_reproducibility.selected_latent_theta[41529],0.37968690522077275
exact_reproducibility.selected_latent_theta[41530],3.372936880176853
exact_reproducibility.selected_latent_theta[41531],2.253599975073271
exact_reproducibility.selected_latent_theta[41532],4.432118781114483
exact_reproducibility.selected_latent_theta[41533],2.5073196858262023
exact_reproducibility.selected_latent_theta[41534],5.5036399396202915
exact_reproducibility.selected_latent_theta[41535],1.2396405468160039
exact_reproducibility.selected_latent_theta[41536],0.567339480012304
exact_reproducibility.selected_latent_theta[41537],5.323655232386222
exact_reproducibility.selected_latent_theta[41538],2.3819146966278955
exact_reproducibility.selected_latent_theta[41539],4.294226791325338
exact_reproducibility.selected_latent_theta[41540],2.141904564659664
exact_reproducibility.selected_latent_theta[41541],3.7489344464418495
exact_reproducibility.selected_latent_theta[41542],0.8181111650652747
exact_reproducibility.selected_latent_theta[41543],5.8581857433047
exact_reproducibility.selected_latent_theta[41544],2.7688944942440523
exact_reproducibility.selected_latent_theta[41545],4.691939398611812
exact_reproducibility.selected_latent_theta[41546],0.16579408587487282
exact_reproducibility.selected_latent_theta[41547],4.938976967712436
exact_reproducibility.selected_latent_theta[41548],1.191321369145448
exact_reproducibility.selected_latent_theta[41549],6.269740130356861
exact_reproducibility.selected_latent_theta[41550],1.7326535830850152
exact_reproducibility.selected_latent_theta[41551],3.3718901330327755
exact_reproducibility.selected_latent_theta[41552],1.908336889845632
exact_reproducibility.selected_latent_theta[41553],3.196289030564869
exact_reproducibility.selected_latent_theta[41554],1.468160990409739
exact_reproducibility.selected_latent_theta[41555],5.992815402370391
exact_reproducibility.selected_latent_theta[41556],0.33381915693066194
exact_reproducibility.selected_latent_theta[41557],4.771058502422919
exact_reproducibility.selected_latent_theta[41558],3.0319165850727385
exact_reproducibility.selected_latent_theta[41559],4.428807764477351
exact_reproducibility.selected_latent_theta[41560],1.0321422126146484
exact_reproducibility.selected_latent_theta[41561],5.644240364238048
exact_reproducibility.selected_latent_theta[41562],2.2607489397363447
exact_reproducibility.selected_latent_theta[41563],3.6300074925654306
exact_reproducibility.selected_latent_theta[41564],2.609763836373417
exact_reproducibility.selected_latent_theta[41565],4.066486820378564
exact_reproducibility.selected_latent_theta[41566],0.6938414939232362
exact_reproducibility.selected_latent_theta[41567],5.197047139359526
exact_reproducibility.selected_latent_theta[41568],2.524764223204062
exact_reproducibility.selected_latent_theta[41569],4.151342622849054
exact_reproducibility.selected_latent_theta[41570],0.4126331077337789
exact_reproducibility.selected_latent_theta[41571],5.478399289434469
exact_reproducibility.selected_latent_theta[41572],0.9456324934804617
exact_reproducibility.selected_latent_theta[41573],5.730702052845856
exact_reproducibility.selected_latent_theta[41574],1.977934714222948
exact_reproducibility.selected_latent_theta[41575],3.9128696549784485
exact_reproducibility.selected_latent_theta[41576],0.02638327698081481
exact_reproducibility.selected_latent_theta[41577],5.078350507305506
exact_reproducibility.selected_latent_theta[41578],2.9209771170957395
exact_reproducibility.selected_latent_theta[41579],4.539891043153213
exact_reproducibility.selected_latent_theta[41580],1.602459023501877
exact_reproducibility.selected_latent_theta[41581],3.502118960009003
exact_reproducibility.selected_latent_theta[41582],1.3586835042444365
exact_reproducibility.selected_latent_theta[41583],6.102340731808558
exact_reproducibility.selected_latent_theta[41584],1.472910301289029
exact_reproducibility.selected_latent_theta[41585],5.988007481141173
exact_reproducibility.selected_latent_theta[41586],1.8180396875075675
exact_reproducibility.selected_latent_theta[41587],3.2866478393090874
exact_reproducibility.selected_latent_theta[41588],3.0520892188981943
exact_reproducibility.selected_latent_theta[41589],4.408696737058049
exact_reproducibility.selected_latent_theta[41590],0.25269023774553406
exact_reproducibility.selected_latent_theta[41591],4.85212878785143
exact_reproducibility.selected_latent_theta[41592],2.2532305238898607
exact_reproducibility.selected_latent_theta[41593],3.6374646765127885
exact_reproducibility.selected_latent_theta[41594],1.1259275734142284
exact_reproducibility.selected_latent_theta[41595],5.550513239281368
exact_reproducibility.selected_latent_theta[41596],0.6772034574308042
