active_jacobian_seconds,active_k,cg_failures,cg_iterations,condition,expansion_geometry_l2_difference,expansion_geometry_max_difference,expansion_image_l2_difference,expansion_image_max_difference,expansion_loss_difference,geometry_evaluation_seconds,line_search_failures,linear_solve_seconds,minimum_denominator_magnitude,mutual_column_cosine_max,mutual_column_cosine_median,near_null_candidate_fraction,normal_consistency,normal_error,normalized_image_mse,normalized_residual_energy,numerical_rank_relative_1e-10,numerical_rank_relative_1e-6,numerical_rank_relative_1e-8,occupied_owner_event_fraction,occupied_pixel_fraction,occupied_pixels,optimization_seconds,optimizer_steps,packets_per_emitter,peak_allocated_mib,peak_reserved_mib,photon_state_transport_event_fraction,photons,photons_per_occupied_pixel,point_to_surface_mean,point_to_surface_p95,raw_image_loss,regional_ear_p2s_mean,regional_head_p2s_mean,regional_leg_p2s_mean,regional_torso_p2s_mean,render_evaluation_seconds,residual_energy,residual_norm,resolution,responsive_candidate_fraction,root_failures,sigma,stable_rank,start_mode,surface_rms,symmetric_chamfer,total_runtime_seconds
0.15970371686853468,256,0,18,B,0.0,0.0,0.0,0.0,0.0,0.02068312489427626,1,0.5360085901338607,0.11578865022147267,1.0000000000000002,0.0,0.03515625,0.9289106007043437,0.07108939929565627,0.0043416342646474685,0.14318937617424152,993,971,984,0.35325226873152876,0.18927574157714844,99235,1.659179330104962,3,32,892.23828125,982.0,0.011187553405761719,262144,1.146440268050587,0.009988667729455454,0.034922651602706044,3414.400118015238,0.02100761044637171,0.006973338506132554,0.013338110635914524,0.0055165400388968696,0.962012158241123,6828.800236030476,82.63655508327096,256,0.966796875,0,4.0,1.736775643384658,cold,0.014762993839843572,0.017635773283141972,1.7562146640848368
0.24169633514247835,512,0,24,B,0.0,0.0,0.0,0.0,0.0,0.02066369797103107,1,0.8449756719637662,0.1158100829977805,1.0000000000000002,0.0,0.03515625,0.929271969391539,0.070728030608461,0.004285698413370285,0.14134458244866835,993,971,984,0.35325226873152876,0.18927574157714844,99235,2.348183414200321,4,32,978.54931640625,1132.0,0.011187553405761719,262144,1.146440268050587,0.009574985861713282,0.03452300955050332,3370.41037462362,0.020655332421444194,0.00629935694259299,0.012870637084822202,0.005175504447322538,1.2591322378721088,6740.82074924724,82.10250147984067,256,0.966796875,0,4.0,1.736775643384658,cold,0.014406457755152789,0.01730224055463119,2.4531653199810535
0.3324418601114303,1024,0,30,B,0.0,0.0,0.0,0.0,0.0,0.018836376955732703,1,1.222445750143379,0.11629873295920815,1.0000000000000002,0.0,0.03515625,0.9295339137391648,0.07046608626083517,0.004227034699610448,0.13940982238706343,993,971,984,0.35325226873152876,0.18927574157714844,99235,3.106241605943069,5,32,1065.1376953125,1296.0,0.011187553405761719,262144,1.146440268050587,0.009026093546447143,0.034394886446957665,3324.2753528840435,0.020241868756214837,0.0054956130239679195,0.012262739182246367,0.004677685993223705,1.548897951375693,6648.550705768087,81.53864547420497,256,0.966796875,0,4.0,1.736775643384658,cold,0.014030121767425683,0.0168887287105181,3.2057912519667298
0.11814465001225471,512,0,12,B,2.889078033134667e-15,4.509747244882934e-16,1.4963210098584514e-12,8.89843754237063e-14,0.0,0.019997218856588006,1,0.4221796952188015,0.11592724445580724,1.0000000000000002,0.0,0.03515625,0.9291769334275769,0.0708230665724231,0.004313168935156695,0.14225057467141408,993,971,984,0.35325226873152876,0.18927574157714844,99235,1.2025385708548129,2,32,1000.91845703125,1100.0,0.011187553405761719,262144,1.146440268050587,0.009790894787265126,0.03482774548285644,3392.01407201315,0.02081779323206725,0.006636545884959431,0.013133370895749074,0.0053537379910701954,0.6609757174737751,6784.0281440263,82.36521197706165,256,0.966796875,0,4.0,1.736775643384658,warm,0.014599034847559134,0.017478801269677456,1.3110686962027103
0.06680134916678071,1024,0,6,B,3.3580473389956427e-15,6.546139416680338e-16,1.6941137358772894e-12,7.893685705084863e-14,4.547473508864641e-13,0.023787162033841014,1,0.24365815706551075,0.11592724445580724,1.0000000000000002,0.0,0.03515625,0.9291769334275769,0.0708230665724231,0.004313168935156696,0.1422505746714141,993,971,984,0.35325226873152876,0.18927574157714844,99235,0.6802361190784723,1,32,875.0869140625,1022.0,0.011187553405761719,262144,1.146440268050587,0.009790894787265126,0.03482774548285644,3392.014072013151,0.02081779323206725,0.006636545884959431,0.013133370895749074,0.0053537379910701954,0.36845256900414824,6784.028144026302,82.36521197706166,256,0.966796875,0,4.0,1.736775643384658,warm,0.014599034847559134,0.017478801269677456,0.780601202044636
0.9180821340996772,256,0,96,D,0.0,0.0,0.0,0.0,0.0,0.02286187093704939,0,3.6494836665224284,0.11389527037725139,1.0000000000000002,0.0,0.0322265625,0.9276162830564199,0.07238371694358015,0.0019460903788105343,0.28135528918553515,992,974,986,0.5028118391230503,0.05237865447998047,109846,9.46094403299503,16,32,1139.6904296875,1386.0,0.017984867095947266,262144,1.0356954281448574,0.010362662541499403,0.03663548286562333,6121.870995154904,0.023390450585629035,0.006706690500217665,0.014013769771713942,0.00526129629601056,4.887943980516866,12243.741990309809,110.6514436883216,512,0.96875,0,4.0,1.7505549523574506,cold,0.01558137844029806,0.018109176055038922,9.562525158980861
0.982795657357201,512,0,90,D,0.0,0.0,0.0,0.0,0.0,0.019351675873622298,1,4.008484790101647,0.11371490283850749,1.0000000000000002,0.0,0.0322265625,0.9277996461765815,0.0722003538234185,0.0019107729734655387,0.2762492885072946,992,974,986,0.5028118391230503,0.05237865447998047,109846,9.62057407409884,15,32,1277.06884765625,1562.0,0.017984867095947266,262144,1.0356954281448574,0.010039246430399308,0.03644251375518346,6010.772044273802,0.023255633841106287,0.006105437352323884,0.013725999828970537,0.004927760642913416,4.625022788764909,12021.544088547604,109.64280226511727,512,0.96875,0,4.0,1.7505549523574506,cold,0.015362255041381936,0.017857340229161127,9.718990162014961
1.1782018416561186,1024,0,96,D,0.0,0.0,0.0,0.0,0.0,0.020725377835333347,0,4.928058623103425,0.11308684775860478,1.0000000000000002,0.0,0.0322265625,0.9280205948965332,0.07197940510346679,0.0018787223271732087,0.271615578298176,992,974,986,0.5028118391230503,0.05237865447998047,109846,10.990851421141997,16,32,1406.92041015625,1718.0,0.017984867095947266,262144,1.0356954281448574,0.009736245710601877,0.036418004355495345,5909.949428813923,0.023127679980889732,0.0057060375371045255,0.013450407674830007,0.00457918313091863,4.877524594310671,11819.898857627846,108.71935824694629,512,0.96875,0,4.0,1.7505549523574506,cold,0.015215530440607087,0.017638464022019892,11.094062586082146
0.45848376490175724,512,0,42,D,2.6824537759131895e-15,4.686836323358398e-16,2.8642011724615513e-12,1.3877787807814457e-13,0.0,0.02144857496023178,1,1.8676438417751342,0.11375370594417963,1.0000000000000002,0.0,0.0322265625,0.9277863827055539,0.07221361729444609,0.001911645785775978,0.27637547502087184,992,974,986,0.5028118391230503,0.05237865447998047,109846,4.500595507211983,7,32,1372.28564453125,1682.0,0.017984867095947266,262144,1.0356954281448574,0.010067458278974241,0.036454127436738266,6013.517674397495,0.023263135600900087,0.006129334380440556,0.013769618671500838,0.004955281671594409,2.171964109875262,12027.03534879499,109.66784099632395,512,0.96875,0,4.0,1.7505549523574506,warm,0.015372495521512621,0.017877849529257826,4.6001345969270915
1.18534255027771,1024,0,96,D,3.1241439193042334e-15,5.23691153334427e-16,3.2434284321004703e-12,1.3888890038060708e-13,2.7284841053187847e-12,0.020383136114105582,0,4.9190773935988545,0.11306748037912223,1.0000000000000002,0.0,0.0322265625,0.9278575215952893,0.07214247840471066,0.0018757454685014927,0.27118520006828256,992,974,986,0.5028118391230503,0.05237865447998047,109846,10.992365666199476,16,32,1502.24951171875,1782.0,0.017984867095947266,262144,1.0356954281448574,0.009697851038429663,0.03637582579797479,5900.5850411382635,0.023032478003172166,0.005657522385436689,0.013496511766253206,0.004516057935579805,4.882042777957395,11801.170082276527,108.63319051872004,512,0.96875,0,4.0,1.7505549523574506,warm,0.0151803420380053,0.017602166327599096,11.097010819008574
